545037862	20150530	201505	2015	2015.4110	CHRPRO	PROTESTANT				CHR	PRO				CHR	CHRISTIANITY				CHR					1	017	017	01	1	0.0	5	1	5	-0.60606060606061	4	Thanjavur, Tamil Nadu, India	IN	IN25	10.8	79.15	-2112964	4	Thanjavur, Tamil Nadu, India	IN	IN25	10.8	79.15	-2112964	4	Thanjavur, Tamil Nadu, India	IN	IN25	10.8	79.15	-2112964	20160529	http://www.asianage.com/india/first-ec-cancels-polls-over-bribed-voters-751
545037863	20150530	201505	2015	2015.4110	CHRPRO	PROTESTANT				CHR	PRO				CHR	CHRISTIANITY				CHR					0	017	017	01	1	0.0	5	1	5	-1.08499095840868	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20160529	http://www.asianage.com/india/isis-influence-indians-abroad-rising-745
545037864	20150530	201505	2015	2015.4110	GRC	GREECE	GRC								RUS	RUSSIA	RUS								0	036	036	03	1	4.0	83	41	83	0.375781128527039	4	Athens, AttikíR, Greece	GR	GR35	37.9833	23.7333	-814876	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20160529	http://www.gazettetimes.com/travel/putin-visits-russian-orthodox-monastic-community-in-greece/article_1d0692e7-9a09-5fce-8622-b9ae8eff28f5.html
545037865	20150530	201505	2015	2015.4110	GRC	GREECE	GRC								RUS	RUSSIA	RUS								0	036	036	03	1	4.0	302	41	302	0.375781128527039	4	Athens, AttikíR, Greece	GR	GR35	37.9833	23.7333	-814876	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Athens, AttikíR, Greece	GR	GR35	37.9833	23.7333	-814876	20160529	http://www.gazettetimes.com/travel/putin-visits-russian-orthodox-monastic-community-in-greece/article_1d0692e7-9a09-5fce-8622-b9ae8eff28f5.html
545037866	20150530	201505	2015	2015.4110	GRC	GREECE	GRC								RUS	RUSSIA	RUS								0	050	050	05	1	3.5	385	41	385	0.375781128527039	4	Athens, AttikíR, Greece	GR	GR35	37.9833	23.7333	-814876	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20160529	http://www.gazettetimes.com/travel/putin-visits-russian-orthodox-monastic-community-in-greece/article_1d0692e7-9a09-5fce-8622-b9ae8eff28f5.html
545037867	20150530	201505	2015	2015.4110	IRQ	IRAQ	IRQ																		0	145	145	14	3	-7.5	15	1	15	-5.06198347107439	4	Tikrit, Sala? ad Din, Iraq	IZ	IZ18	34.6158	43.6786	-3111895	0							4	Tikrit, Sala? ad Din, Iraq	IZ	IZ18	34.6158	43.6786	-3111895	20160529	http://www.heraldscotland.com/news/14523230.Fallujah_flares_again/
545037868	20150530	201505	2015	2015.4110	IRQ	IRAQ	IRQ																		0	145	145	14	3	-7.5	3	1	3	-5.06198347107439	4	Anbar, Sistan va Baluchestan, Iran	IR	IR04	26.7908	62.7736	-3744594	0							4	Anbar, Sistan va Baluchestan, Iran	IR	IR04	26.7908	62.7736	-3744594	20160529	http://www.heraldscotland.com/news/14523230.Fallujah_flares_again/
545037869	20150530	201505	2015	2015.4110	IRQ	IRAQ	IRQ								IRN	IRAN	IRN								0	112	112	11	3	-2.0	15	1	15	-5.06198347107439	4	Tikrit, Sala? ad Din, Iraq	IZ	IZ18	34.6158	43.6786	-3111895	4	Anbar, Sistan va Baluchestan, Iran	IR	IR04	26.7908	62.7736	-3744594	4	Anbar, Sistan va Baluchestan, Iran	IR	IR04	26.7908	62.7736	-3744594	20160529	http://www.heraldscotland.com/news/14523230.Fallujah_flares_again/
545037870	20150530	201505	2015	2015.4110	IRQ	IRAQ	IRQ								IRN	IRANIAN	IRN								0	112	112	11	3	-2.0	3	1	3	-5.06198347107439	4	Anbar, Sistan va Baluchestan, Iran	IR	IR04	26.7908	62.7736	-3744594	4	Anbar, Sistan va Baluchestan, Iran	IR	IR04	26.7908	62.7736	-3744594	4	Anbar, Sistan va Baluchestan, Iran	IR	IR04	26.7908	62.7736	-3744594	20160529	http://www.heraldscotland.com/news/14523230.Fallujah_flares_again/
545037871	20150530	201505	2015	2015.4110	ISR	ISRAEL	ISR								JUD	HIGH COURT						JUD			0	172	172	17	4	-5.0	5	1	5	-1.89504373177842	4	Ben Gurion, HaMerkaz, Israel	IS	IS02	32.0114	34.8867	149507	4	Ben Gurion, HaMerkaz, Israel	IS	IS02	32.0114	34.8867	149507	4	Ben Gurion, HaMerkaz, Israel	IS	IS02	32.0114	34.8867	149507	20160529	http://www.miragenews.com/ben-gurion-the-worlds-most-secure-airport/
